27565,294058, 41.37, 0.00, 0.993, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.993, 73.61, 0.519, 89.55, 0.351, 0.00, 0.000
27566,294069, 41.23, 0.00, 0.986, 0.000, 0.000, 0.000,0,0,0, 41.23, 0.986, 92.30, 0.579, 76.92, 0.373, 0.00, 0.000
27567,294080, 41.23, 0.00, 0.977, 0.000, 0.000, 0.000,0,0,0, 41.23, 0.977, 76.92, 0.546, 88.88, 0.370, 0.00, 0.000
27568,294090, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 89.55, 0.579, 76.92, 0.441, 0.00, 0.000
27569,294101, 41.37, 0.00, 0.981, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.981, 76.92, 0.582, 89.55, 0.472, 0.00, 0.000
27570,294112, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 89.55, 0.576, 76.92, 0.479, 0.00, 0.000
27571,294122, 41.37, 0.00, 0.992, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.992, 90.22, 0.559, 76.92, 0.505, 0.00, 0.000
27572,294133, 41.37, 0.00, 0.992, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.992, 76.43, 0.628, 89.55, 0.456, 0.00, 0.000
27573,294144, 41.23, 0.00, 0.989, 0.000, 0.000, 0.000,0,0,0, 41.23, 0.989, 89.55, 0.652, 77.41, 0.469, 0.00, 0.000
27574,294154, 41.37, 0.00, 0.980, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.980, 76.92, 0.639, 88.23, 0.501, 0.00, 0.000
27575,294165, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 88.88, 0.679, 77.41, 0.564, 0.00, 0.000
27576,294176, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 77.41, 0.668, 88.23, 0.545, 0.00, 0.000
27577,294186, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 88.88, 0.674, 77.92, 0.538, 0.00, 0.000
27578,294197, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 77.92, 0.671, 88.23, 0.571, 0.00, 0.000
27579,294208, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 88.23, 0.607, 77.92, 0.607, 0.00, 0.000
27580,294218, 41.23, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.23, 0.994, 88.23, 0.669, 78.94, 0.549, 0.00, 0.000
27581,294229, 41.37, 0.00, 0.989, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.989, 77.92, 0.706, 86.95, 0.575, 0.00, 0.000
27582,294240, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 87.59, 0.722, 0.00, 0.000, 0.00, 0.000
27583,294250, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 78.43, 0.694, 85.71, 0.595, 0.00, 0.000
27584,294261, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 87.59, 0.709, 78.43, 0.615, 0.00, 0.000
27585,294272, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 78.43, 0.706, 86.95, 0.590, 0.00, 0.000
27586,294282, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 87.59, 0.711, 79.47, 0.591, 0.00, 0.000
27587,294293, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 78.43, 0.716, 86.33, 0.645, 0.00, 0.000
27588,294304, 41.37, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.995, 78.94, 0.701, 86.95, 0.629, 0.00, 0.000
27589,294314, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 86.95, 0.746, 0.00, 0.000, 0.00, 0.000
27590,294325, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 79.47, 0.743, 0.00, 0.000, 0.00, 0.000
27591,294336, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 86.33, 0.745, 0.00, 0.000, 0.00, 0.000
27592,294346, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 79.47, 0.727, 0.00, 0.000, 0.00, 0.000
27593,294357, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 86.95, 0.725, 0.00, 0.000, 0.00, 0.000
27594,294368, 41.52, 0.00, 0.938, 0.000, 0.000, 0.000,0,0,0, 41.52, 0.938, 80.00, 0.729, 0.00, 0.000, 0.00, 0.000
27595,294378, 42.10, 0.00, 0.986, 0.000, 0.000, 0.000,0,0,0, 42.10, 0.986, 86.95, 0.790, 0.00, 0.000, 0.00, 0.000
27596,294389, 42.40, 0.00, 0.911, 0.000, 0.000, 0.000,0,0,0, 42.40, 0.911, 86.33, 0.796, 0.00, 0.000, 0.00, 0.000
27597,294400, 30.30, 0.00, 0.752, 0.000, 0.000, 0.000,0,0,0, 30.30, 0.752, 88.88, 0.723, 43.32, 0.684, 0.00, 0.000
27598,294410, 44.60, 0.00, 0.669, 0.000, 0.000, 0.000,0,0,0, 44.60, 0.669, 88.23, 0.635, 0.00, 0.000, 0.00, 0.000
27599,294421, 31.49, 0.00, 0.770, 0.000, 0.000, 0.000,0,0,0, 31.49, 0.770, 44.60, 0.705, 103.44, 0.453, 90.22, 0.434
27600,294432, 44.60, 0.00, 0.690, 0.000, 0.000, 0.000,0,0,0, 44.60, 0.690, 81.63, 0.337, 0.00, 0.000, 0.00, 0.000
27601,294442, 43.32, 0.00, 0.961, 0.000, 0.000, 0.000,0,0,0, 43.32, 0.961, 30.53, 0.607, 102.56, 0.251, 121.21, 0.103
