13008,138784, 32.96, 0.00, 0.676, 0.000, 0.000019, 0.000006,0,0,0, 0.000030, 0.000020, 0.000021, 0.000013, 32.96, 0.676, 96.00, 0.654, 31.33, 0.545, 47.61, 0.530
13009,138794, 33.24, 0.00, 0.863, 0.000, 0.000018, 0.000004,0,0,0, 0.000030, 0.000023, 0.000020, 0.000013, 33.24, 0.863, 97.56, 0.651, 50.00, 0.494, 43.32, 0.205
13010,138805, 32.96, 0.00, 0.699, 0.000, 0.000018, 0.000003,0,0,0, 0.000030, 0.000018, 0.000019, 0.000012, 32.96, 0.699, 96.77, 0.500, 50.20, 0.455, 30.92, 0.206
13011,138816, 30.53, 0.00, 0.647, 0.000, 0.000019, 0.000010,0,0,0, 0.000030, 0.000022, 0.000022, 0.000013, 30.53, 0.647, 42.85, 0.523, 97.56, 0.475, 76.92, 0.238
13012,138826, 30.07, 0.00, 0.771, 0.000, 0.000018, 0.000007,0,0,0, 0.000030, 0.000019, 0.000020, 0.000013, 30.07, 0.771, 42.70, 0.722, 97.56, 0.583, 76.43, 0.231
13013,138837, 95.23, 0.00, 0.594, 0.000, 0.000019, 0.000008,0,0,0, 0.000030, 0.000023, 0.000022, 0.000013, 95.23, 0.594, 48.38, 0.577, 44.60, 0.503, 31.25, 0.479
13014,138848, 94.48, 0.00, 0.742, 0.000, 0.000018, 0.000006,0,0,0, 0.000030, 0.000022, 0.000019, 0.000013, 94.48, 0.742, 46.69, 0.606, 31.83, 0.576, 30.76, 0.527
13015,138858, 31.57, 0.00, 0.816, 0.000, 0.000018, 0.000004,0,0,0, 0.000030, 0.000018, 0.000019, 0.000012, 31.57, 0.816, 93.02, 0.706, 46.87, 0.519, 0.00, 0.000
13016,138869, 30.45, 0.00, 0.772, 0.000, 0.000020, 0.000013,0,0,0, 0.000030, 0.000026, 0.000023, 0.000013, 30.45, 0.772, 92.30, 0.566, 46.51, 0.471, 0.00, 0.000
13017,138880, 44.44, 0.00, 0.747, 0.000, 0.000019, 0.000009,0,0,0, 0.000030, 0.000018, 0.000021, 0.000013, 44.44, 0.747, 90.22, 0.397, 0.00, 0.000, 0.00, 0.000
13018,138890, 31.08, 0.00, 0.649, 0.000, 0.000019, 0.000006,0,0,0, 0.000030, 0.000021, 0.000021, 0.000013, 31.08, 0.649, 44.77, 0.467, 90.90, 0.412, 55.81, 0.102
13019,138901, 50.20, 0.00, 0.680, 0.000, 0.000018, 0.000004,0,0,0, 0.000030, 0.000017, 0.000020, 0.000012, 50.20, 0.680, 97.56, 0.500, 32.43, 0.416, 0.00, 0.000
13020,138912, 96.00, 0.00, 0.493, 0.000, 0.000019, 0.000013,0,0,0, 0.000030, 0.000024, 0.000024, 0.000013, 96.00, 0.493, 48.58, 0.492, 31.91, 0.451, 41.66, 0.097
13021,138922, 30.45, 0.00, 0.780, 0.000, 0.000019, 0.000009,0,0,0, 0.000030, 0.000019, 0.000020, 0.000013, 30.45, 0.780, 42.55, 0.757, 90.22, 0.445, 0.00, 0.000
13022,138933, 30.53, 0.00, 0.597, 0.000, 0.000019, 0.000006,0,0,0, 0.000030, 0.000022, 0.000021, 0.000014, 30.53, 0.597, 44.28, 0.587, 88.23, 0.559, 0.00, 0.000
13023,138944, 31.25, 0.00, 0.811, 0.000, 0.000019, 0.000009,0,0,0, 0.000030, 0.000023, 0.000022, 0.000013, 31.25, 0.811, 90.22, 0.720, 47.43, 0.720, 0.00, 0.000
13024,138954, 32.52, 0.00, 0.825, 0.000, 0.000018, 0.000006,0,0,0, 0.000030, 0.000016, 0.000018, 0.000012, 32.52, 0.825, 93.02, 0.693, 47.80, 0.577, 0.00, 0.000
13025,138965, 32.60, 0.00, 0.727, 0.000, 0.000018, 0.000005,0,0,0, 0.000030, 0.000024, 0.000021, 0.000014, 32.60, 0.727, 93.02, 0.610, 52.17, 0.552, 0.00, 0.000
13026,138976, 53.33, 0.00, 0.438, 0.000, 0.000017, 0.000003,0,0,0, 0.000030, 0.000005, 0.000014, 0.000007, 53.33, 0.438, 110.09, 0.265, 99.17, 0.246, 34.98, 0.169
13027,138986, 43.63, 0.00, 0.637, 0.000, 0.000020, 0.000019,0,0,0, 0.000030, 0.000022, 0.000025, 0.000015, 43.63, 0.637, 31.25, 0.475, 55.81, 0.196, 109.09, 0.054
13028,138997, 30.30, 0.00, 0.786, 0.000, 0.000019, 0.000013,0,0,0, 0.000030, 0.000020, 0.000020, 0.000013, 30.30, 0.786, 41.66, 0.462, 100.84, 0.187, 103.44, 0.186
13029,139008, 95.23, 0.00, 0.557, 0.000, 0.000019, 0.000009,0,0,0, 0.000030, 0.000018, 0.000022, 0.000013, 95.23, 0.557, 49.38, 0.449, 32.34, 0.145, 0.00, 0.000
